createdAt,value
2025-01-04 19:50:00.477000+00:00,0.8
2025-01-04 20:50:02.379000+00:00,0.6
2025-01-04 21:50:02.519000+00:00,0.4
2025-01-04 22:10:04.387000+00:00,0.4
2025-01-04 22:50:04.137000+00:00,0.4
2025-01-04 23:50:01.264000+00:00,14.9
2025-01-05 00:50:02.601000+00:00,0.5
2025-01-05 01:50:03.638000+00:00,0.6
2025-01-05 02:50:01.821000+00:00,0.8
2025-01-05 03:50:06.521000+00:00,0.8
2025-01-05 04:50:02.145000+00:00,0.2
2025-01-05 05:50:01.784000+00:00,-0.1
2025-01-05 06:50:03.274000+00:00,-0.2
2025-01-05 07:50:03.349000+00:00,-0.1
2025-01-05 08:50:01.591000+00:00,0.0
2025-01-05 09:50:00.470000+00:00,0.2
2025-01-05 10:50:00.469000+00:00,0.4
2025-01-05 11:50:03.577000+00:00,0.7
2025-01-05 12:50:03.944000+00:00,1.2
2025-01-05 13:50:02.581000+00:00,2.5
2025-01-05 14:50:01.503000+00:00,7.6
2025-01-05 15:50:01.477000+00:00,9.2
2025-01-05 16:50:01.425000+00:00,10.5
2025-01-05 17:50:03.789000+00:00,10.7
2025-01-05 18:50:00.745000+00:00,10.9
2025-01-05 19:50:01.243000+00:00,14.9
2025-01-05 20:50:00.526000+00:00,11.0
2025-01-05 21:50:01.441000+00:00,14.9
2025-01-05 22:50:01.410000+00:00,14.9
2025-01-05 23:50:01.621000+00:00,14.9
2025-01-06 00:50:01.827000+00:00,14.9
2025-01-06 01:50:00.949000+00:00,10.9
2025-01-06 02:50:01.028000+00:00,11.1
2025-01-06 03:50:00.767000+00:00,14.9
2025-01-06 04:50:00.301000+00:00,14.9
2025-01-06 05:50:01.748000+00:00,14.9
2025-01-06 06:50:00.937000+00:00,14.9
2025-01-06 07:50:02.709000+00:00,14.9
2025-01-06 08:50:00.328000+00:00,14.9
2025-01-06 09:50:00.381000+00:00,14.9
2025-01-06 10:50:00.315000+00:00,14.9
2025-01-06 11:50:00.318000+00:00,14.9
2025-01-06 12:50:00.229000+00:00,14.9
2025-01-06 13:50:00.224000+00:00,14.9
2025-01-06 14:50:00.230000+00:00,14.9
2025-01-06 15:50:00.227000+00:00,14.9
2025-01-06 16:50:00.223000+00:00,14.9
2025-01-06 17:50:00.229000+00:00,14.9
2025-01-06 18:50:00.240000+00:00,14.9
2025-01-06 19:50:00.215000+00:00,14.9
2025-01-06 20:50:00.223000+00:00,14.9
2025-01-06 21:50:00.213000+00:00,14.9
2025-01-06 22:50:00.624000+00:00,14.9
2025-01-06 23:50:00.306000+00:00,4.0
2025-01-07 00:50:00.216000+00:00,14.9
2025-01-07 01:50:00.231000+00:00,14.9
2025-01-07 02:50:00.292000+00:00,14.9
2025-01-07 03:50:00.359000+00:00,14.9
2025-01-07 04:50:00.241000+00:00,14.9
2025-01-07 05:50:00.208000+00:00,14.9
2025-01-07 06:50:07.502000+00:00,14.9
2025-01-07 07:50:00.222000+00:00,14.9
2025-01-07 08:50:00.240000+00:00,14.9
2025-01-07 09:50:00.280000+00:00,14.9
2025-01-07 10:50:00.224000+00:00,14.9
2025-01-07 11:50:00.237000+00:00,14.9
2025-01-07 12:50:00.263000+00:00,14.9
2025-01-07 13:50:00.259000+00:00,14.9
2025-01-07 14:50:00.272000+00:00,4.0
2025-01-07 15:50:00.249000+00:00,14.9
2025-01-07 16:50:00.370000+00:00,14.9
2025-01-07 17:50:00.228000+00:00,14.9
2025-01-07 18:50:00.239000+00:00,14.9
2025-01-07 19:50:00.462000+00:00,14.9
2025-01-07 20:50:00.233000+00:00,14.9
2025-01-07 21:50:00.232000+00:00,14.9
2025-01-07 22:50:00.245000+00:00,14.9
2025-01-07 23:50:00.261000+00:00,14.9
2025-01-08 00:50:00.355000+00:00,14.9
2025-01-08 01:50:00.213000+00:00,14.9
2025-01-08 02:50:00.227000+00:00,14.9
2025-01-08 03:50:00.273000+00:00,14.9
2025-01-08 04:50:00.216000+00:00,14.9
2025-01-08 05:50:00.286000+00:00,14.9
2025-01-08 06:50:00.230000+00:00,14.9
2025-01-08 07:50:00.239000+00:00,14.9
2025-01-08 08:50:00.253000+00:00,14.9
2025-01-08 09:50:00.366000+00:00,14.9
2025-01-08 10:50:00.278000+00:00,14.9
2025-01-08 11:50:00.222000+00:00,14.9
2025-01-08 12:50:00.258000+00:00,14.9
2025-01-08 13:50:00.363000+00:00,14.9
2025-01-08 14:50:00.232000+00:00,14.9
2025-01-08 15:50:00.216000+00:00,14.9
2025-01-08 16:50:00.249000+00:00,14.9
2025-01-08 17:50:00.229000+00:00,14.9
2025-01-08 18:50:08.514000+00:00,14.9
2025-01-08 19:50:00.278000+00:00,14.9
2025-01-08 20:50:00.360000+00:00,14.9
2025-01-08 21:50:00.208000+00:00,14.9
2025-01-08 22:50:00.229000+00:00,14.9
2025-01-08 23:50:00.227000+00:00,14.9
2025-01-09 00:50:00.241000+00:00,14.9
2025-01-09 01:50:00.215000+00:00,14.9
2025-01-09 02:50:00.391000+00:00,0.7
2025-01-09 03:50:00.375000+00:00,-0.5
2025-01-09 04:50:00.366000+00:00,-0.1
2025-01-09 05:50:00.402000+00:00,0.0
2025-01-09 06:50:00.366000+00:00,0.4
2025-01-09 07:50:00.369000+00:00,0.7
2025-01-09 08:50:00.366000+00:00,1.1
2025-01-09 09:50:00.367000+00:00,1.6
2025-01-09 10:50:00.386000+00:00,1.9
2025-01-09 11:50:00.365000+00:00,3.6
2025-01-09 12:50:00.367000+00:00,5.3
2025-01-09 13:50:00.381000+00:00,5.7
2025-01-09 14:50:00.370000+00:00,5.2
2025-01-09 15:50:00.405000+00:00,4.1
2025-01-09 16:50:00.364000+00:00,2.9
2025-01-09 17:50:00.370000+00:00,1.1
2025-01-09 18:50:00.387000+00:00,14.9
2025-01-09 19:50:03.689000+00:00,14.9
2025-01-09 20:50:00.441000+00:00,0.9
2025-01-09 21:50:00.432000+00:00,0.7
2025-01-09 22:50:00.433000+00:00,0.9
2025-01-09 23:50:00.433000+00:00,1.3
2025-01-10 00:50:00.436000+00:00,1.4
2025-01-10 01:50:00.435000+00:00,1.3
2025-01-10 02:50:00.432000+00:00,1.8
2025-01-10 03:50:00.429000+00:00,1.5
2025-01-10 04:50:00.434000+00:00,1.5
2025-01-10 05:50:00.433000+00:00,1.6
2025-01-10 06:50:00.434000+00:00,1.4
2025-01-10 07:50:00.434000+00:00,1.2
2025-01-10 08:50:00.437000+00:00,2.0
2025-01-10 09:50:00.427000+00:00,3.0
2025-01-10 10:50:00.422000+00:00,3.2
2025-01-10 11:50:00.427000+00:00,4.0
2025-01-10 12:50:00.421000+00:00,5.1
2025-01-10 13:50:00.427000+00:00,4.5
2025-01-10 14:50:00.422000+00:00,4.3
2025-01-10 15:50:00.487000+00:00,3.3
2025-01-10 16:50:00.429000+00:00,2.8
2025-01-10 17:50:00.419000+00:00,1.9
2025-01-10 18:50:00.382000+00:00,2.0
2025-01-10 19:50:00.453000+00:00,1.7
2025-01-10 20:50:00.446000+00:00,1.2
2025-01-10 21:50:00.426000+00:00,0.9
2025-01-10 22:50:00.420000+00:00,0.0
2025-01-10 23:50:00.424000+00:00,-0.1
2025-01-11 00:50:00.425000+00:00,-1.4
2025-01-11 01:50:00.417000+00:00,-1.5
2025-01-11 02:50:00.429000+00:00,-1.2
2025-01-11 03:50:00.424000+00:00,-1.6
2025-01-11 04:50:00.417000+00:00,-1.9
2025-01-11 05:50:00.417000+00:00,-2.7
2025-01-11 06:50:00.433000+00:00,-2.7
2025-01-11 07:50:06.029000+00:00,-2.2
2025-01-11 08:50:00.446000+00:00,-0.3
2025-01-11 09:50:00.417000+00:00,2.1
2025-01-11 10:50:00.418000+00:00,2.6
2025-01-11 11:50:00.434000+00:00,3.9
2025-01-11 12:50:00.418000+00:00,4.2
2025-01-11 13:50:00.425000+00:00,4.2
2025-01-11 14:50:00.417000+00:00,3.7
2025-01-11 15:50:00.427000+00:00,3.0
2025-01-11 16:50:00.427000+00:00,2.4
2025-01-11 17:50:00.425000+00:00,2.1
2025-01-11 18:50:00.421000+00:00,1.9
2025-01-11 19:50:00.417000+00:00,0.6
2025-01-11 20:50:00.486000+00:00,1.1
2025-01-11 21:50:00.422000+00:00,1.6
2025-01-11 22:10:03.792000+00:00,1.8
2025-01-11 22:50:00.418000+00:00,1.9
2025-01-11 23:50:00.423000+00:00,2.4
2025-01-12 00:50:00.428000+00:00,2.4
2025-01-12 01:50:00.419000+00:00,2.6
2025-01-12 02:50:00.432000+00:00,2.6
2025-01-12 03:50:00.421000+00:00,2.8
2025-01-12 04:50:00.419000+00:00,2.6
2025-01-12 05:50:00.439000+00:00,2.4
2025-01-12 06:50:00.423000+00:00,2.2
2025-01-12 07:50:00.419000+00:00,1.7
2025-01-12 08:50:00.420000+00:00,2.6
2025-01-12 09:50:00.415000+00:00,3.6
2025-01-12 10:50:00.307000+00:00,4.5
2025-01-12 11:50:00.323000+00:00,4.9
2025-01-12 12:50:00.316000+00:00,5.3
2025-01-12 13:50:00.305000+00:00,5.4
2025-01-12 14:50:00.336000+00:00,5.3
2025-01-12 15:50:00.316000+00:00,4.3
2025-01-12 16:50:00.306000+00:00,3.9
2025-01-12 17:50:00.321000+00:00,3.7
2025-01-12 18:50:00.415000+00:00,14.9
2025-01-12 19:50:00.314000+00:00,3.1
2025-01-12 20:50:00.322000+00:00,3.0
2025-01-12 21:50:00.311000+00:00,2.5
2025-01-12 22:50:00.306000+00:00,1.9
2025-01-12 23:50:00.319000+00:00,2.2
2025-01-13 00:50:00.315000+00:00,1.1
2025-01-13 01:50:00.356000+00:00,14.9
2025-01-13 02:50:00.307000+00:00,1.2
2025-01-13 03:50:00.321000+00:00,0.2
2025-01-13 04:50:00.306000+00:00,-0.9
2025-01-13 05:50:00.353000+00:00,14.9
2025-01-13 06:50:00.346000+00:00,14.9
2025-01-13 07:50:00.311000+00:00,-1.3
2025-01-13 08:50:00.320000+00:00,0.7
2025-01-13 09:50:00.319000+00:00,1.5
2025-01-13 10:50:00.315000+00:00,3.3
2025-01-13 11:50:00.313000+00:00,3.8
2025-01-13 12:50:00.314000+00:00,4.5
2025-01-13 13:50:00.464000+00:00,5.4
2025-01-13 14:50:00.319000+00:00,3.8
2025-01-13 15:50:00.323000+00:00,2.5
2025-01-13 16:50:00.304000+00:00,1.1
2025-01-13 17:50:00.350000+00:00,14.9
2025-01-13 18:50:00.316000+00:00,-0.2
2025-01-13 19:50:00.345000+00:00,14.9
2025-01-13 20:50:00.318000+00:00,-1.3
2025-01-13 21:50:00.308000+00:00,-1.6
2025-01-13 22:50:00.307000+00:00,-1.4
2025-01-13 23:50:00.310000+00:00,-1.7
2025-01-14 00:50:00.308000+00:00,-1.9
2025-01-14 01:50:00.305000+00:00,-2.2
2025-01-14 02:50:00.308000+00:00,-1.2
2025-01-14 03:50:00.305000+00:00,-0.5
2025-01-14 04:50:00.305000+00:00,-0.4
2025-01-14 05:50:00.306000+00:00,-0.1
2025-01-14 06:50:00.306000+00:00,0.0
2025-01-14 07:50:00.309000+00:00,0.3
2025-01-14 08:50:00.306000+00:00,0.4
2025-01-14 09:50:00.314000+00:00,0.9
2025-01-14 10:50:00.310000+00:00,2.5
2025-01-14 11:50:00.322000+00:00,2.9
2025-01-14 12:50:10.346000+00:00,3.8
2025-01-14 13:50:00.315000+00:00,4.5
2025-01-14 14:50:03.373000+00:00,4.6
2025-01-14 15:50:00.314000+00:00,14.9
2025-01-14 16:50:00.303000+00:00,4.1
2025-01-14 17:50:00.418000+00:00,4.1
2025-01-14 18:50:00.502000+00:00,14.9
2025-01-14 19:50:00.829000+00:00,4.3
2025-01-14 20:50:00.462000+00:00,4.8
2025-01-14 21:50:03.106000+00:00,4.9
2025-01-14 22:50:00.332000+00:00,5.2
2025-01-14 23:50:00.332000+00:00,5.3
2025-01-15 00:50:00.322000+00:00,5.3
2025-01-15 01:50:00.320000+00:00,5.7
2025-01-15 02:50:00.332000+00:00,6.2
2025-01-15 03:50:00.322000+00:00,6.1
2025-01-15 04:50:00.318000+00:00,5.9
2025-01-15 05:50:00.357000+00:00,5.7
2025-01-15 06:50:00.318000+00:00,5.7
2025-01-15 07:50:00.457000+00:00,5.4
2025-01-15 08:50:00.331000+00:00,5.4
2025-01-15 09:50:00.333000+00:00,5.4
2025-01-15 10:50:00.393000+00:00,5.9
2025-01-15 11:50:00.324000+00:00,6.3
2025-01-15 12:50:00.353000+00:00,6.7
2025-01-15 13:50:00.324000+00:00,6.5
2025-01-15 14:50:00.331000+00:00,6.7
2025-01-15 15:50:00.333000+00:00,6.5
2025-01-15 16:50:00.320000+00:00,6.4
2025-01-15 17:50:00.325000+00:00,6.2
2025-01-15 18:50:00.318000+00:00,6.1
2025-01-15 19:50:00.325000+00:00,6.1
2025-01-15 20:50:00.336000+00:00,5.8
2025-01-15 21:50:00.339000+00:00,5.6
2025-01-15 22:50:00.320000+00:00,5.6
2025-01-15 23:50:00.327000+00:00,5.5
2025-01-16 00:50:00.317000+00:00,5.4
2025-01-16 01:50:00.318000+00:00,5.3
2025-01-16 02:50:05.249000+00:00,14.9
2025-01-16 03:50:00.332000+00:00,5.4
2025-01-16 04:50:00.328000+00:00,5.6
2025-01-16 05:50:01.190000+00:00,5.4
2025-01-16 06:50:00.337000+00:00,5.0
2025-01-16 07:50:00.333000+00:00,4.3
2025-01-16 08:50:00.322000+00:00,3.9
2025-01-16 09:50:00.325000+00:00,3.3
2025-01-16 10:50:00.364000+00:00,2.9
2025-01-16 11:50:00.370000+00:00,2.7
2025-01-16 12:50:02.495000+00:00,2.6
2025-01-16 13:50:00.317000+00:00,2.7
2025-01-16 14:50:00.333000+00:00,2.5
2025-01-16 15:50:00.332000+00:00,2.4
2025-01-16 16:50:00.326000+00:00,2.2
2025-01-16 17:50:00.322000+00:00,2.0
2025-01-16 18:50:00.329000+00:00,1.9
2025-01-16 19:50:00.321000+00:00,1.8
2025-01-16 20:50:00.320000+00:00,1.9
2025-01-16 21:50:00.358000+00:00,1.8
2025-01-16 22:50:00.321000+00:00,1.6
2025-01-16 23:50:00.332000+00:00,1.6
2025-01-17 00:50:00.317000+00:00,2.0
2025-01-17 01:50:00.318000+00:00,1.9
2025-01-17 02:50:00.320000+00:00,1.3
2025-01-17 03:50:00.319000+00:00,0.9
2025-01-17 04:50:00.323000+00:00,0.5
2025-01-17 05:50:00.321000+00:00,0.3
2025-01-17 06:50:00.323000+00:00,0.1
2025-01-17 07:50:00.322000+00:00,0.0
2025-01-17 08:50:00.325000+00:00,0.1
2025-01-17 09:50:00.321000+00:00,0.0
2025-01-17 10:50:00.330000+00:00,0.2
2025-01-17 11:50:00.333000+00:00,0.2
2025-01-17 12:50:00.322000+00:00,0.0
2025-01-17 13:50:00.321000+00:00,0.0
2025-01-17 14:50:00.335000+00:00,-0.1
2025-01-17 15:50:00.347000+00:00,-0.2
2025-01-17 16:50:01.412000+00:00,14.9
2025-01-17 17:50:00.366000+00:00,-0.7
2025-01-17 18:50:00.330000+00:00,-0.7
2025-01-17 19:50:00.321000+00:00,-0.7
2025-01-17 20:50:00.430000+00:00,14.9
2025-01-17 21:50:00.378000+00:00,14.9
2025-01-17 22:50:00.323000+00:00,-1.3
2025-01-17 23:50:00.330000+00:00,-1.5
2025-01-18 00:50:00.338000+00:00,14.9
2025-01-18 01:50:00.316000+00:00,-1.6
2025-01-18 02:50:00.319000+00:00,-1.7
2025-01-18 03:50:00.322000+00:00,-1.8
2025-01-18 04:50:00.321000+00:00,-1.8
2025-01-18 05:50:00.320000+00:00,-1.8
2025-01-18 06:50:00.323000+00:00,-2.0
2025-01-18 07:50:00.318000+00:00,-1.8
2025-01-18 08:50:00.323000+00:00,-1.8
2025-01-18 09:50:00.321000+00:00,-1.5
2025-01-18 10:50:00.322000+00:00,-1.4
2025-01-18 11:50:00.331000+00:00,-1.0
2025-01-18 12:50:00.474000+00:00,-0.8
2025-01-18 13:50:00.420000+00:00,-0.8
2025-01-18 14:50:00.416000+00:00,-0.8
2025-01-18 15:50:00.411000+00:00,-0.9
2025-01-18 16:50:00.409000+00:00,-1.2
2025-01-18 17:50:00.403000+00:00,-1.1
2025-01-18 18:50:00.423000+00:00,-1.2
2025-01-18 19:50:00.446000+00:00,-1.3
2025-01-18 20:50:07.052000+00:00,-1.6
2025-01-18 21:50:00.425000+00:00,-1.6
2025-01-18 22:10:00.329000+00:00,-1.5
2025-01-18 22:50:00.316000+00:00,-1.6
2025-01-18 23:50:00.330000+00:00,-1.4
2025-01-19 00:50:00.320000+00:00,-1.6
2025-01-19 01:50:00.577000+00:00,-1.5
2025-01-19 02:50:00.343000+00:00,14.9
2025-01-19 03:50:00.324000+00:00,-1.7
2025-01-19 04:50:00.319000+00:00,-1.8
2025-01-19 05:50:00.471000+00:00,-1.8
2025-01-19 06:50:00.461000+00:00,-1.9
2025-01-19 07:50:00.476000+00:00,-1.8
2025-01-19 08:50:00.405000+00:00,-1.7
2025-01-19 09:50:00.448000+00:00,-1.4
2025-01-19 10:50:00.381000+00:00,14.9
2025-01-19 11:50:00.403000+00:00,-0.9
2025-01-19 12:50:00.376000+00:00,-0.6
2025-01-19 13:50:00.372000+00:00,-0.5
2025-01-19 14:50:00.366000+00:00,-0.6
2025-01-19 15:50:00.423000+00:00,14.9
2025-01-19 16:50:00.416000+00:00,-0.5
2025-01-19 17:50:00.362000+00:00,-0.8
2025-01-19 18:50:00.413000+00:00,-0.8
2025-01-19 19:50:00.556000+00:00,-0.7
2025-01-19 20:50:00.541000+00:00,-1.0
2025-01-19 21:50:01.111000+00:00,-1.1
2025-01-19 22:50:00.555000+00:00,14.9
2025-01-19 23:50:00.414000+00:00,14.9
2025-01-20 00:50:03.054000+00:00,14.9
2025-01-20 01:50:00.423000+00:00,14.9
2025-01-20 02:50:00.430000+00:00,14.9
2025-01-20 03:50:00.416000+00:00,-1.3
2025-01-20 04:50:00.367000+00:00,-1.5
2025-01-20 05:50:00.394000+00:00,14.9
2025-01-20 06:50:00.362000+00:00,-1.5
2025-01-20 07:50:00.412000+00:00,-1.2
2025-01-20 08:50:00.412000+00:00,14.9
2025-01-20 09:50:02.736000+00:00,-1.0
2025-01-20 10:50:00.481000+00:00,-0.7
2025-01-20 11:50:06.270000+00:00,14.9
2025-01-20 12:50:00.452000+00:00,14.9
2025-01-20 13:50:00.414000+00:00,-0.1
2025-01-20 14:50:00.440000+00:00,0.0
2025-01-20 15:50:00.401000+00:00,-0.1
2025-01-20 16:50:00.498000+00:00,14.9
2025-01-20 17:50:00.366000+00:00,-0.1
2025-01-20 18:50:00.417000+00:00,-0.2
2025-01-20 19:50:00.382000+00:00,-0.2
2025-01-20 20:50:00.433000+00:00,14.9
2025-01-20 21:50:00.385000+00:00,14.9
2025-01-20 22:50:00.424000+00:00,14.9
2025-01-20 23:50:00.695000+00:00,14.9
2025-01-21 00:50:00.468000+00:00,-0.4
2025-01-21 01:50:00.384000+00:00,-0.5
2025-01-21 02:50:00.461000+00:00,-0.4
2025-01-21 03:50:00.398000+00:00,-0.6
2025-01-21 04:50:00.387000+00:00,-0.8
2025-01-21 05:50:00.422000+00:00,-0.9
2025-01-21 06:50:00.447000+00:00,-0.7
2025-01-21 07:50:00.361000+00:00,-0.7
2025-01-21 08:50:00.357000+00:00,-0.6
2025-01-21 09:50:00.440000+00:00,14.9
2025-01-21 10:50:00.361000+00:00,0.0
2025-01-21 11:50:00.580000+00:00,14.9
2025-01-21 12:50:00.481000+00:00,14.9
2025-01-21 13:50:00.387000+00:00,0.5
2025-01-21 14:50:00.499000+00:00,14.9
2025-01-21 15:50:00.429000+00:00,0.0
2025-01-21 16:50:00.431000+00:00,-0.2
2025-01-21 17:50:00.701000+00:00,-0.4
2025-01-21 18:50:00.493000+00:00,-0.6
2025-01-21 19:50:00.483000+00:00,14.9
2025-01-21 20:50:00.615000+00:00,-0.8
2025-01-21 21:50:00.281000+00:00,14.9
2025-01-21 22:50:00.288000+00:00,14.9
2025-01-21 23:50:00.388000+00:00,14.9
2025-01-22 00:50:00.309000+00:00,14.9
2025-01-22 01:50:00.284000+00:00,14.9
2025-01-22 02:50:00.304000+00:00,14.9
2025-01-22 03:50:00.278000+00:00,14.9
2025-01-22 04:50:00.285000+00:00,14.9
2025-01-22 05:50:00.375000+00:00,-1.5
2025-01-22 06:50:00.265000+00:00,14.9
2025-01-22 07:50:00.401000+00:00,14.9
2025-01-22 08:50:00.281000+00:00,14.9
2025-01-22 09:50:00.388000+00:00,14.9
2025-01-22 10:50:00.311000+00:00,1.9
2025-01-22 11:50:00.224000+00:00,14.9
2025-01-22 12:50:00.228000+00:00,14.9
2025-01-22 13:50:00.234000+00:00,14.9
2025-01-22 14:50:00.332000+00:00,14.9
2025-01-22 15:50:00.253000+00:00,14.9
2025-01-22 16:50:00.221000+00:00,14.9
2025-01-22 17:50:00.236000+00:00,14.9
2025-01-22 18:50:00.387000+00:00,3.7
2025-01-22 19:50:00.241000+00:00,14.9
2025-01-22 20:50:00.415000+00:00,14.9
2025-01-22 21:50:00.357000+00:00,14.9
2025-01-22 22:50:00.366000+00:00,14.9
2025-01-22 23:50:00.395000+00:00,14.9
2025-01-23 00:50:00.313000+00:00,14.9
2025-01-23 01:50:00.241000+00:00,14.9
2025-01-23 02:50:00.249000+00:00,14.9
2025-01-23 03:50:00.524000+00:00,14.9
2025-01-23 04:50:00.225000+00:00,14.9
2025-01-23 05:50:00.217000+00:00,14.9
2025-01-23 06:50:00.254000+00:00,14.9
2025-01-23 07:50:00.279000+00:00,3.5
2025-01-23 08:50:00.237000+00:00,14.9
2025-01-23 09:50:00.263000+00:00,14.9
2025-01-23 10:50:00.221000+00:00,14.9
2025-01-23 11:50:03.202000+00:00,14.9
2025-01-23 12:50:00.236000+00:00,14.9
2025-01-23 13:50:00.366000+00:00,14.9
2025-01-23 14:50:00.518000+00:00,14.9
2025-01-23 15:50:00.233000+00:00,14.9
2025-01-23 16:50:00.412000+00:00,14.9
2025-01-23 17:50:00.267000+00:00,14.9
2025-01-23 18:50:00.250000+00:00,14.9
2025-01-23 19:50:00.311000+00:00,14.9
2025-01-23 20:50:00.378000+00:00,14.9
2025-01-23 21:50:00.332000+00:00,14.9
2025-01-23 22:50:00.247000+00:00,14.9
2025-01-23 23:50:00.277000+00:00,14.9
2025-01-24 00:50:00.292000+00:00,14.9
2025-01-24 01:50:00.292000+00:00,14.9
2025-01-24 02:50:00.382000+00:00,14.9
2025-01-24 03:50:00.306000+00:00,14.9
2025-01-24 04:50:00.307000+00:00,14.9
2025-01-24 05:50:00.301000+00:00,14.9
2025-01-24 06:50:00.328000+00:00,14.9
2025-01-24 07:50:00.321000+00:00,14.9
2025-01-24 08:50:00.291000+00:00,14.9
2025-01-24 09:50:00.307000+00:00,14.9
2025-01-24 10:50:00.291000+00:00,7.1
2025-01-24 11:50:00.245000+00:00,14.9
2025-01-24 12:50:00.318000+00:00,14.9
2025-01-24 13:50:00.313000+00:00,14.9
2025-01-24 14:50:00.293000+00:00,14.9
2025-01-24 15:50:00.326000+00:00,9.0
2025-01-24 16:50:00.243000+00:00,14.9
2025-01-24 17:50:00.314000+00:00,14.9
2025-01-24 18:50:00.222000+00:00,14.9
2025-01-24 19:50:00.216000+00:00,14.9
2025-01-24 20:50:00.290000+00:00,14.9
2025-01-24 21:50:00.225000+00:00,14.9
2025-01-24 22:50:00.221000+00:00,14.9
2025-01-24 23:50:00.297000+00:00,14.9
2025-01-25 00:50:00.252000+00:00,14.9
2025-01-25 01:50:00.233000+00:00,14.9
2025-01-25 02:50:00.287000+00:00,14.9
2025-01-25 03:50:00.248000+00:00,14.9
2025-01-25 04:50:00.255000+00:00,14.9
2025-01-25 05:50:00.257000+00:00,14.9
2025-01-25 06:50:00.246000+00:00,14.9
2025-01-25 07:50:00.247000+00:00,14.9
2025-01-25 08:50:00.237000+00:00,14.9
2025-01-25 09:50:00.281000+00:00,14.9
2025-01-25 10:50:00.225000+00:00,14.9
2025-01-25 11:50:00.265000+00:00,14.9
2025-01-25 12:50:00.253000+00:00,14.9
2025-01-25 13:50:21.865000+00:00,14.9
2025-01-25 14:50:00.273000+00:00,14.9
2025-01-25 15:50:00.247000+00:00,14.9
2025-01-25 16:50:00.221000+00:00,14.9
2025-01-25 17:50:00.218000+00:00,14.9
2025-01-25 18:50:00.241000+00:00,14.9
2025-01-25 19:50:00.227000+00:00,14.9
2025-01-25 20:50:00.228000+00:00,14.9
2025-01-25 21:50:00.226000+00:00,14.9
2025-01-25 22:10:02.400000+00:00,14.9
2025-01-25 22:50:00.304000+00:00,14.9
2025-01-25 23:50:00.226000+00:00,14.9
2025-01-26 00:50:00.252000+00:00,14.9
2025-01-26 01:50:00.230000+00:00,14.9
2025-01-26 02:50:00.240000+00:00,14.9
2025-01-26 03:50:00.245000+00:00,14.9
2025-01-26 04:50:00.222000+00:00,14.9
2025-01-26 05:50:00.241000+00:00,14.9
2025-01-26 06:50:00.236000+00:00,14.9
2025-01-26 07:50:00.222000+00:00,14.9
2025-01-26 08:50:00.226000+00:00,14.9
2025-01-26 09:50:00.222000+00:00,14.9
2025-01-26 10:50:00.231000+00:00,14.9
2025-01-26 11:50:00.228000+00:00,14.9
2025-01-26 12:50:00.219000+00:00,14.9
2025-01-26 13:50:00.228000+00:00,14.9
2025-01-26 14:50:00.219000+00:00,14.9
2025-01-26 15:50:00.225000+00:00,14.9
2025-01-26 16:50:00.238000+00:00,14.9
2025-01-26 17:50:00.373000+00:00,14.9
2025-01-26 18:50:00.210000+00:00,14.9
2025-01-26 19:50:00.248000+00:00,14.9
2025-01-26 20:50:00.522000+00:00,3.6
2025-01-26 21:50:00.572000+00:00,4.3
2025-01-26 22:50:00.461000+00:00,4.9
2025-01-26 23:50:00.465000+00:00,5.3
2025-01-27 00:50:00.446000+00:00,5.8
2025-01-27 01:50:00.477000+00:00,6.6
2025-01-27 02:50:00.476000+00:00,6.8
2025-01-27 03:50:00.485000+00:00,6.9
2025-01-27 04:50:00.458000+00:00,7.5
2025-01-27 05:50:00.464000+00:00,9.1
2025-01-27 06:50:00.459000+00:00,9.6
2025-01-27 07:50:00.470000+00:00,9.1
2025-01-27 08:50:00.464000+00:00,10.0
2025-01-27 09:50:01.360000+00:00,10.8
2025-01-27 10:50:00.460000+00:00,11.3
2025-01-27 11:50:00.467000+00:00,11.2
2025-01-27 12:50:00.460000+00:00,11.6
2025-01-27 13:50:00.469000+00:00,12.0
2025-01-27 14:50:00.463000+00:00,11.5
2025-01-27 15:50:00.465000+00:00,10.8
2025-01-27 16:50:00.467000+00:00,10.1
2025-01-27 17:50:00.548000+00:00,8.5
2025-01-27 18:50:04.280000+00:00,14.9
2025-01-27 19:50:00.487000+00:00,14.9
2025-01-27 20:50:00.461000+00:00,8.5
2025-01-27 21:50:00.549000+00:00,7.8
2025-01-27 22:50:00.239000+00:00,14.9
2025-01-27 23:50:00.273000+00:00,14.9
2025-01-28 00:50:00.324000+00:00,14.9
2025-01-28 01:50:00.359000+00:00,14.9
2025-01-28 02:50:00.360000+00:00,14.9
2025-01-28 03:50:00.235000+00:00,14.9
2025-01-28 04:50:00.318000+00:00,14.9
2025-01-28 05:50:00.272000+00:00,14.9
2025-01-28 06:50:00.255000+00:00,14.9
2025-01-28 07:50:00.254000+00:00,14.9
2025-01-28 08:50:00.560000+00:00,14.9
2025-01-28 09:50:00.628000+00:00,14.9
2025-01-28 10:50:00.273000+00:00,14.9
2025-01-28 11:50:00.489000+00:00,9.5
2025-01-28 12:50:00.246000+00:00,14.9
2025-01-28 13:50:00.249000+00:00,9.0
2025-01-28 14:50:00.470000+00:00,9.1
2025-01-28 15:50:00.229000+00:00,14.9
2025-01-28 16:50:00.273000+00:00,14.9
